Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Timestamp,Issue status
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 11 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/compare/closo.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+11+more&activeIssueId=974108255,2026-04-23 18:28:09 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/help/cross-listing.html,"Experimental, SC 3.2.3","<nav class=""nav"">",.nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108256,2026-04-23 18:27:58 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 18 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/help.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+18+more&activeIssueId=974108257,2026-04-23 18:28:23 UTC,visible
consistent-navigation-relative-order,Items in a navigation bar must be in the same relative order across web pages,moderate,"Nav[""Marketplaces""+""Pricing""+""Sign In""]","""Start Free Trial"" -> ""Sign In"" -> ""Pricing"" -> ""Marketplaces"" -> ""Status Page"" -> ""Roadmap"" -> ""Changelog"" -> ""Contact Us"" -> ""Report a Bug"" + 11 more",Ensure that items in a navigation bar have the same relative order each time they are repeated across a set of web pages.,https://vaultlister.com/compare/crosslist-magic.html,"Experimental, SC 3.2.3","<nav class=""nav"">",nav,False,Confirmed Issue,False,"Ensure that the internal ordering of items in navigation bars which are repeated across web pages is the same for each instance of their occurrence. Addition or removal of items are not violations, only the ones which are present across web pages need to follow the same order of appearance in every web page.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23797&activeComponentId=Nav%5B%22Marketplaces%22%2B%22Pricing%22%2B%22Sign+In%22%5D&activeBehaviorValue=%22Start+Free+Trial%22+-%3E+%22Sign+In%22+-%3E+%22Pricing%22+-%3E+%22Marketplaces%22+-%3E+%22Status+Page%22+-%3E+%22Roadmap%22+-%3E+%22Changelog%22+-%3E+%22Contact+Us%22+-%3E+%22Report+a+Bug%22+%2B+11+more&activeIssueId=974108258,2026-04-23 18:28:26 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#mini-calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div class=""mini-calendar-day"" onclick=""handlers.selectCalendarDate('2026-04-03')"">",.mini-calendar-day:nth-child(13),False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23mini-calendar-day&activeBehaviorValue=&activeIssueId=974108259,2026-04-23 18:27:15 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#mini-calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div class=""mini-calendar-day"" onclick=""handlers.selectCalendarDate('2026-04-04')"">",.mini-calendar-day:nth-child(14),False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23mini-calendar-day&activeBehaviorValue=&activeIssueId=974108260,2026-04-23 18:27:15 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#mini-calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div class=""mini-calendar-day"" onclick=""handlers.selectCalendarDate('2026-04-01')"">",.mini-calendar-day:nth-child(11),False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23mini-calendar-day&activeBehaviorValue=&activeIssueId=974108261,2026-04-23 18:27:15 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div onclick=""handlers.viewCalendarDay(30)"" class=""calendar-day"" style="""" title="""">","div[onclick=""handlers.viewCalendarDay(30)""]",False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23calendar-day&activeBehaviorValue=&activeIssueId=974108262,2026-04-23 18:27:15 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div onclick=""handlers.viewCalendarDay(28)"" class=""calendar-day"" style="""" title="""">","div[onclick=""handlers.viewCalendarDay(28)""]",False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23calendar-day&activeBehaviorValue=&activeIssueId=974108263,2026-04-23 18:27:15 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#mini-calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div class=""mini-calendar-day"" onclick=""handlers.selectCalendarDate('2026-04-02')"">",.mini-calendar-day:nth-child(12),False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23mini-calendar-day&activeBehaviorValue=&activeIssueId=974108264,2026-04-23 18:27:15 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div onclick=""handlers.viewCalendarDay(26)"" class=""calendar-day"" style="""" title="""">","div[onclick=""handlers.viewCalendarDay(26)""]",False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23calendar-day&activeBehaviorValue=&activeIssueId=974108265,2026-04-23 18:27:15 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div onclick=""handlers.viewCalendarDay(29)"" class=""calendar-day"" style="""" title="""">","div[onclick=""handlers.viewCalendarDay(29)""]",False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23calendar-day&activeBehaviorValue=&activeIssueId=974108266,2026-04-23 18:27:15 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div onclick=""handlers.viewCalendarDay(25)"" class=""calendar-day"" style="""" title="""">","div[onclick=""handlers.viewCalendarDay(25)""]",False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23calendar-day&activeBehaviorValue=&activeIssueId=974108267,2026-04-23 18:27:15 UTC,visible
keyboard-interactive,Interactive elements must be made accessible via keyboard,serious,div#calendar-day,,Ensure that interactive elements are focusable to make them keyboard accessible.,https://vaultlister.com/,"Experimental, SC 2.1.1","<div onclick=""handlers.viewCalendarDay(27)"" class=""calendar-day"" style="""" title="""">","div[onclick=""handlers.viewCalendarDay(27)""]",False,Confirmed Issue,False,"Fix any of the following:
 Use native semantic elements whenever possible instead of <div> or <span>. For example, use a <button> for interactive elements instead of a <div> or <span>, as <button> is inherently accessible via keyboard. If a custom implementation is necessary, ensure keyboard accessibility by using the tabindex attribute appropriately.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=9qdiycbcuc1hbyedjwghm8epwkzrnp836fhzruyu&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23804&activeComponentId=div%23calendar-day&activeBehaviorValue=&activeIssueId=974108268,2026-04-23 18:27:15 UTC,visible
