Issue type,Issue name,Severity,Component,Behavior,Issue description,Affected page,Guideline(s),HTML snippet,CSS selector,Needs review,Needs Review Status,Best practice,How to fix this issue,Issue link,Timestamp,Issue status
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/platforms.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=968594188,2026-04-21 19:12:49 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button#billing-btn,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/pricing.html,SC 1.4.1.1,"<button class=""billing-btn"" data-period=""quarterly"" aria-pressed=""false"">","button[data-period=""quarterly""]",False,Confirmed Issue,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23781&activeComponentId=button%23billing-btn&activeBehaviorValue=&activeIssueId=968594505,2026-04-21 19:12:54 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button#billing-btn,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/pricing.html,SC 1.4.1.1,"<button class=""billing-btn"" data-period=""yearly"" aria-pressed=""false"">","button[data-period=""yearly""]",False,Confirmed Issue,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeViolationId=23781&activeComponentId=button%23billing-btn&activeBehaviorValue=&activeIssueId=968594506,2026-04-21 19:12:54 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/pricing.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=968594507,2026-04-21 19:12:54 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button#fr-request-btn,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/request-feature.html,SC 1.4.1.1,"<button class=""fr-request-btn"" id=""open-form-btn"" aria-expanded=""false"" aria-controls=""fr-form-section"" style="""">",#open-form-btn,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23fr-request-btn&activeBehaviorValue=&activeIssueId=968594518,2026-04-21 19:12:57 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/request-feature.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=968594519,2026-04-21 19:12:57 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/faq.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=968594777,2026-04-21 19:12:53 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/blog/index.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=968594909,2026-04-21 19:13:04 UTC,visible
color-contrast,Elements must meet minimum color contrast ratio thresholds,serious,textarea,,Ensure the contrast between foreground and background colors meets WCAG 2 AA minimum contrast ratio thresholds.,https://vaultlister.com/contact.html,SC 1.4.3,"<textarea id=""contact-message"" name=""message"" placeholder=""Tell us how we can help..."" required=""""></textarea>",#contact-message,True,Pending Review,False,"Fix any of the following:
  Element's background color could not be determined because it's partially obscured by another element",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23704&activeComponentId=textarea%23&activeBehaviorValue=&activeIssueId=968595133,2026-04-21 19:13:02 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button#btn.btn-primary.btn-submit,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/contact.html,SC 1.4.1.1,"<button type=""submit"" class=""btn btn-primary btn-submit"" id=""contact-submit"" style="""">",#contact-submit,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23btn.btn-primary.btn-submit&activeBehaviorValue=&activeIssueId=968595134,2026-04-21 19:13:02 UTC,visible
non-text-control-contrast,Non-text elements must have at least a 3:1 contrast ratio with adjacent colors,serious,button,,"Ensure non-text elements, such as textboxes and checkboxes, meet the minimum 3:1 contrast ratio against surrounding colors.",https://vaultlister.com/contact.html,SC 1.4.1.1,"<button type=""button"" id=""cookie-accept"" style=""min-height: 44px; padding: 0.5rem 1.25rem; border-radius: 0.5rem; border: none; background: linear-gradient(135deg, rgb(245, 158, 11), rgb(217, 119, 6)); color: rgb(255, 255, 255); font-size: 0.875rem; font-weight: 600; cursor: pointer;"">",#cookie-accept,True,Pending Review,False,"Fix any of the following:
 Use sufficient contrast between non-text elements and their background to meet the 3:1 ratio.
Adjust background or border colors to improve contrast for elements like checkboxes, text fields, and icons.
Use high-contrast themes or provide a setting for users to enhance visibility.
Ensure focus indicators, hover states, and active UI elements maintain at least 3:1 contrast.",https://accessibility.browserstack.com/site-scanner/projects/vaultlister.com-2/builds?thBuildId=xwohxcbfauyqprez0jgqt5sazqf4uga1zvagxfdh&recurring=true&tunnel_vision=false&id=vaultlister.com-2&tab=ALLISSUES&activeReviewStatus=needs-review&activeViolationId=23781&activeComponentId=button%23&activeBehaviorValue=&activeIssueId=968595135,2026-04-21 19:13:02 UTC,visible
